"activateable","associateEntityType","associateParentEntity","createable","custom","customSetting","deepCloneable","deletable","deprecatedAndHidden","feedEnabled","hasSubtypes","idEnabled","isInterface","isSubtype","keyPrefix","label","labelPlural","layoutable","mergeable","mruEnabled","name","queryable","replicateable","retrieveable","searchable","triggerable","undeletable","updateable"
"false",,,"false","false","false",,"false","false","false","false","true",,"false","0Jd","Forecasting Category Mapping","Forecasting Category Mappings","false","false","false","ForecastingCategoryMapping","true","false","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false","0Zx","Forecasting Displayed Family","Forecasting Displayed Families","false","false","false","ForecastingDisplayedFamily","true","false","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false","0G6","Forecasting Fact","Forecasting Facts","false","false","false","ForecastingFact","true","false","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false","0G3","Forecasting Item","Forecasting Items","false","false","false","ForecastingItem","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","08Q","Forecasting Owner Adjustment","Forecasting Owner Adjustments","false","false","false","ForecastingOwnerAdjustment","true","true","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","0J9","Forecasting Quota","Forecasting Quotas","false","false","false","ForecastingQuota","true","true","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false","0Jc","Forecasting Share","Forecasting Shares","false","false","false","ForecastingShare","true","false","true","false","false","false","true"
"false",,,"false","false","false",,"false","false","false","false","true",,"false","0Db","Forecasting Type","Forecasting Types","false","false","false","ForecastingType","true","false","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false","0Jg","Forecasting Type To Category Mapping","Forecasting Type To Category Mappings","false","false","false","ForecastingTypeToCategory","true","false","true","false","false","false","false"
"false",,,"true","false","false",,"false","false","false","false","false",,"false","0Cl","Forecasting User Preference","Forecasting User Preferences","false","false","false","ForecastingUserPreference","true","false","false","false","false","false","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Free Skyfence Request","Change Event: Free Skyfence Request","false","false","false","Free_Skyfence_Request__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Free Skyfence Request","History: Free Skyfence Request","false","false","false","Free_Skyfence_Request__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Free Skyfence Request","Tag: Free Skyfence Request","false","false","false","Free_Skyfence_Request__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6D","Free Skyfence Request","Free Skyfence Requests","true","false","false","Free_Skyfence_Request__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GBTestSettings","Change Event: GBTestSettings","false","false","false","GBLite__GBTestSettings__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GBTestSettings","Tag: GBTestSettings","false","false","false","GBLite__GBTestSettings__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","true",,"true","false","false","false","true",,"false","a5K","GBTestSettings","GBTestSettings","true","false","false","GBLite__GBTestSettings__c","true","true","true","true","false","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GB Global Meta","Change Event: GB Global Meta","false","false","false","GBLite__GB_Global_Meta__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GB Global Meta","Tag: GB Global Meta","false","false","false","GBLite__GB_Global_Meta__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5L","GB Global Meta","GB Global Meta","true","false","false","GBLite__GB_Global_Meta__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GB_Grid_Folder","Change Event: GB_Grid_Folder","false","false","false","GBLite__GB_Grid_Folder__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GB_Grid_Folder","Tag: GB_Grid_Folder","false","false","false","GBLite__GB_Grid_Folder__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5M","GB_Grid_Folder","GB_Grid_Folders","true","false","false","GBLite__GB_Grid_Folder__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GB Load Cache","Change Event: GB Load Cache","false","false","false","GBLite__GB_Load_Cache__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GB Load Cache","Tag: GB Load Cache","false","false","false","GBLite__GB_Load_Cache__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5N","GB Load Cache","GB Load Caches","true","false","false","GBLite__GB_Load_Cache__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GB Save Cache","Change Event: GB Save Cache","false","false","false","GBLite__GB_Save_Cache__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GB Save Cache","Tag: GB Save Cache","false","false","false","GBLite__GB_Save_Cache__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5O","GB Save Cache","GB Save Caches","true","false","false","GBLite__GB_Save_Cache__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GB User Field Settings","Change Event: GB User Field Settings","false","false","false","GBLite__GB_User_Field_Settings__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GB User Field Settings","Tag: GB User Field Settings","false","false","false","GBLite__GB_User_Field_Settings__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5P","GB User Field Settings","GB User Field Settings","true","false","false","GBLite__GB_User_Field_Settings__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GB User Filter Settings","Change Event: GB User Filter Settings","false","false","false","GBLite__GB_User_Filter_Settings__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GB User Filter Settings","Tag: GB User Filter Settings","false","false","false","GBLite__GB_User_Filter_Settings__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5Q","GB User Filter Settings","GB User Filter Settings","true","false","false","GBLite__GB_User_Filter_Settings__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GridBuddySettings","Change Event: GridBuddySettings","false","false","false","GBLite__GridBuddySettings__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: GridBuddySettings","Share: GridBuddySettings","false","false","false","GBLite__GridBuddySettings__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GridBuddySettings","Tag: GridBuddySettings","false","false","false","GBLite__GridBuddySettings__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a5U","GridBuddySettings","GridBuddySettings","true","false","false","GBLite__GridBuddySettings__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: GridBuddy Usage Analytics","Change Event: GridBuddy Usage Analytics","false","false","false","GBLite__GridBuddy_Usage_Analytics__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: GridBuddy Usage Analytics","Share: GridBuddy Usage Analytics","false","false","false","GBLite__GridBuddy_Usage_Analytics__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: GridBuddy Usage Analytics","Tag: GridBuddy Usage Analytics","false","false","false","GBLite__GridBuddy_Usage_Analytics__Tag","true","false","true","false","false","false","false"
